2023-09-27 19:57:35[DEBUG] GLEW successfully ini2023-09-272023-09-27 19:57:36[DEBUG] Currently updating graphics
2023-09-27 19:57:36[DEBUG] Currentl2023-09-27 19:57:37[EVENT] KeyPressedEvent: Right ( 0 repeats)
2023-09-27 19:57:37[EVENT] KeyPressedEvent: Up ( 0 repeats)
2023-09-27 19:57:38[EVENT] KeyPressedEvent: Up ( 1 repeats)
2023-09-27 19:57:38[EVENT] KeyPressedEvent: Up ( 1 repeats)
2023-09-27 19:57:38[EVENT] KeyPressedEvent: Up ( 1 repeats)
2023-09-27 19:57:38[EVENT] KeyReleasedEvent: Up
2023-09-27 19:57:38[EVENT] KeyReleasedEvent: Right
2023-09-27 19:57:38[EVENT] KeyPressedEvent: Right ( 0 repeats)
2023-09-27 19:57:38[EVENT] KeyReleasedEvent: Right
2023-09-27 19:57:39[EVENT] KeyPressedEvent: P ( 0 repeats)
2023-09-27 19:57:39[EVENT] KeyTypedEvent: Unknown
2023-09-27 19:57:39[EVENT] KeyReleasedEvent: P
2023-09-27 19:57:39[EVENT] KeyPressedEvent: Right ( 0 repeats)
2023-09-27 19:57:40[EVENT] KeyPressedEvent: Up ( 0 repeats)
2023-09-27 19:57:40[EVENT] KeyPressedEvent: Left ( 0 repeats)
2023-09-27 19:57:40[EVENT] KeyReleasedEvent: Up
2023-09-27 19:57:40[EVENT] KeyReleasedEvent: Right
2023-09-27 19:57:40[EVENT] KeyPressedEvent: Right ( 0 repeats)
2023-09-27 19:57:40[EVENT] KeyPressedEvent: Up ( 0 repeats)
2023-09-27 19:57:40[EVENT] KeyReleasedEvent: Up
2023-09-27 19:57:40[EVENT] KeyReleasedEvent: Right
2023-09-27 19:57:40[EVENT] KeyReleasedEvent: Left
2023-09-27 19:57:40[EVENT] KeyPressedEvent: Right ( 0 repeats)
2023-09-27 19:57:40[EVENT] KeyPressedEvent: Down ( 0 repeats)
2023-09-27 19:57:41[EVENT] KeyReleasedEvent: Right
2023-09-27 19:57:41[EVENT] KeyReleasedEvent: Down
2023-09-27 19:57:41[EVENT] KeyPressedEvent: Right ( 0 repeats)
2023-09-27 19:57:41[EVENT] KeyReleasedEvent: Right
2023-09-27 19:57:41[EVENT] KeyPressedEvent: Left ( 0 repeats)
2023-09-27 19:57:41[EVENT] KeyReleasedEvent: Left
2023-09-27 19:57:41[EVENT] KeyPressedEvent: Up ( 0 repeats)
2023-09-27 19:57:41[EVENT] KeyReleasedEvent: Up
2023-09-27 19:57:41[EVENT] KeyPressedEvent: Down ( 0 repeats)
2023-09-27 19:57:42[EVENT] KeyReleasedEvent: Down
2023-09-27 19:57:58[DEBUG] Currently updating graphics
2023-09-27 19:57:58[DEBUG] Currently updating graphics
2023-09-27 19:57:58[DEBUG] Currently updating graphics
2023-09-27 19:57:58[DEBUG] Currently updating graphics
2023-09-27 19:57:58[DEBUG] Currently updating graphics
2023-09-27 19:57:58[DEBUG] Currently updating graphics
2023-09-27 19:57:58[DEBUG] Currently updating graphics
2023-09-27 19:57:58[DEBUG] Currently updating graphics
2023-09-27 19:57:58[DEBUG] Currently updating graphics
2023-09-27 19:57:58[DEBUG] Currently updating graphics
2023-09-27 19:57:58[DEBUG] Currently updating graphics
2023-09-27 19:57:58[DEBUG] Currently updating graphics
2023-09-27 19:57:58[DEBUG] Currently updating graphics
2023-09-27 19:57:58[DEBUG] Currently updating graphics
2023-09-27 19:57:58[DEBUG] Currently updating graphics
2023-09-27 19:57:58[DEBUG] Currently updating graphics
2023-09-27 19:57:58[DEBUG] Currently updating graphics
2023-09-27 19:57:58[DEBUG] Currently updating graphics
2023-09-27 19:57:59[DEBUG] Currently updating graphics
2023-09-27 19:57:59[DEBUG] Currently updating graphics
2023-09-27 19:57:59[DEBUG] Currently updating graphics
2023-09-27 19:57:59[DEBUG] Currently updating graphics
2023-09-27 19:57:59[DEBUG] Currently updating graphics
2023-09-27 19:57:59[DEBUG] Currently updating graphics
2023-09-27 19:57:59[DEBUG] Currently updating graphics
2023-09-27 19:57:59[DEBUG] Currently updating graphics
2023-09-27 19:57:59[DEBUG] Currently updating graphics
2023-09-27 19:57:59[DEBUG] Currently updating graphics
2023-09-27 19:57:59[DEBUG] Currently updating graphics
2023-09-27 19:57:59[DEBUG] Currently updating graphics
2023-09-27 19:57:59[DEBUG] Currently updating graphics
2023-09-27 19:57:59[DEBUG] Currently updating graphics
2023-09-27 19:57:59[DEBUG] Currently updating graphics
2023-09-27 19:57:59[DEBUG] Currently updating graphics
2023-09-27 19:57:59[DEBUG] Currently updating graphics
2023-09-27 19:57:59[DEBUG] Currently updating graphics
2023-09-27 19:57:59[DEBUG] Currently updating graphics
2023-09-27 19:57:59[DEBUG] Currently updating graphics
2023-09-27 19:58:00[DEBUG] Currently updating graphics
2023-09-27 19:58:00[DEBUG] Currently updating graphics
2023-09-27 19:58:00[DEBUG] Currently updating graphics
2023-09-27 19:58:00[DEBUG] Currently updating graphics
2023-09-27 19:58:00[DEBUG] Currently updating graphics
2023-09-27 19:58:00[DEBUG] Currently updating graphics
2023-09-27 19:58:00[DEBUG] Currently updating graphics
2023-09-27 19:58:00[DEBUG] Currently updating graphics
2023-09-27 19:58:00[DEBUG] Currently updating graphics
2023-09-27 19:58:00[DEBUG] Currently updating graphics
2023-09-27 19:58:00[DEBUG] Currently updating graphics
2023-09-27 19:58:00[DEBUG] Currently updating graphics
2023-09-27 19:58:00[DEBUG] Currently updating graphics
2023-09-27 19:58:00[DEBUG] Currently updating graphics
2023-09-27 19:58:00[DEBUG] Currently updating graphics
2023-09-27 19:58:00[DEBUG] Currently updating graphics
2023-09-27 19:58:00[DEBUG] Currently updating graphics
2023-09-27 19:58:00[DEBUG] Currently updating graphics
2023-09-27 19:58:00[DEBUG] Currently updating graphics
2023-09-27 19:58:00[DEBUG] Currently updating graphics
2023-09-27 19:58:01[DEBUG] Currently updating graphics
2023-09-27 19:58:01[DEBUG] Currently updating graphics
2023-09-27 19:58:01[DEBUG] Currently updating graphics
2023-09-27 19:58:01[DEBUG] Currently updating graphics
2023-09-27 19:58:01[DEBUG] Currently updating graphics
2023-09-27 19:58:01[DEBUG] Currently updating graphics
2023-09-27 19:58:01[DEBUG] Currently updating graphics
2023-09-27 19:58:01[DEBUG] Currently updating graphics
2023-09-27 19:58:01[DEBUG] Currently updating graphics
2023-09-27 19:58:01[DEBUG] Currently updating graphics
2023-09-27 19:58:01[DEBUG] Currently updating graphics
2023-09-27 19:58:01[DEBUG] Currently updating graphics
2023-09-27 19:58:01[DEBUG] Currently updating graphics
2023-09-27 19:58:01[DEBUG] Currently updating graphics
2023-09-27 19:58:01[DEBUG] Currently updating graphics
2023-09-27 19:58:01[DEBUG] Currently updating graphics
2023-09-27 19:58:01[DEBUG] Currently updating graphics
2023-09-27 19:58:01[DEBUG] Currently updating graphics
2023-09-27 19:58:01[DEBUG] Currently updating graphics
2023-09-27 19:58:01[DEBUG] Currently updating graphics
2023-09-27 19:58:02[DEBUG] Currently updating graphics
2023-09-27 19:58:02[DEBUG] Currently updating graphics
2023-09-27 19:58:02[DEBUG] Currently updating graphics
2023-09-27 19:58:02[DEBUG] Currently updating graphics
2023-09-27 19:58:02[DEBUG] Currently updating graphics
2023-09-27 19:58:02[DEBUG] Currently updating graphics
2023-09-27 19:58:02[DEBUG] Currently updating graphics
2023-09-27 19:58:02[DEBUG] Currently updating graphics
2023-09-27 19:58:02[DEBUG] Currently updating graphics
2023-09-27 19:58:02[DEBUG] Currently updating graphics
2023-09-27 19:58:02[DEBUG] Currently updating graphics
2023-09-27 19:58:02[DEBUG] Currently updating graphics
2023-09-27 19:58:02[DEBUG] Currently updating graphics
2023-09-27 19:58:02[DEBUG] Currently updating graphics
2023-09-27 19:58:02[DEBUG] Currently updating graphics
2023-09-27 19:58:02[DEBUG] Currently updating graphics
2023-09-27 19:58:02[DEBUG] Currently updating graphics
2023-09-27 19:58:02[DEBUG] Currently updating graphics
2023-09-27 19:58:02[DEBUG] Currently updating graphics
2023-09-27 19:58:02[DEBUG] Currently updating graphics
2023-09-27 19:58:03[DEBUG] Currently updating graphics
2023-09-27 19:58:03[DEBUG] Currently updating graphics
2023-09-27 19:58:03[DEBUG] Currently updating graphics
2023-09-27 19:58:03[DEBUG] Currently updating graphics
2023-09-27 19:58:03[DEBUG] Currently updating graphics
2023-09-27 19:58:03[DEBUG] Currently updating graphics
2023-09-27 19:58:03[DEBUG] Currently updating graphics
2023-09-27 19:58:03[DEBUG] Currently updating graphics
2023-09-27 19:58:03[DEBUG] Currently updating graphics
2023-09-27 19:58:03[DEBUG] Currently updating graphics
2023-09-27 19:58:03[DEBUG] Currently updating graphics
2023-09-27 19:58:03[DEBUG] Currently updating graphics
2023-09-27 19:58:03[DEBUG] Currently updating graphics
2023-09-27 19:58:03[DEBUG] Currently updating graphics
2023-09-27 19:58:03[DEBUG] Currently updating graphics
2023-09-27 19:58:03[DEBUG] Currently updating graphics
2023-09-27 19:58:03[DEBUG] Currently updating graphics
2023-09-27 19:58:03[DEBUG] Currently updating graphics
2023-09-27 19:58:03[DEBUG] Currently updating graphics
2023-09-27 19:58:03[DEBUG] Currently updating graphics
2023-09-27 19:58:04[DEBUG] Currently updating graphics
2023-09-27 19:58:04[DEBUG] Currently updating graphics
2023-09-27 19:58:04[DEBUG] Currently updating graphics
2023-09-27 19:58:04[DEBUG] Currently updating graphics
2023-09-27 19:58:04[DEBUG] Currently updating graphics
2023-09-27 19:58:04[DEBUG] Currently updating graphics
2023-09-27 19:58:04[DEBUG] Currently updating graphics
2023-09-27 19:58:04[DEBUG] Currently updating graphics
2023-09-27 19:58:04[DEBUG] Currently updating graphics
2023-09-27 19:58:04[DEBUG] Currently updating graphics
2023-09-27 19:58:04[DEBUG] Currently updating graphics
2023-09-27 19:58:04[DEBUG] Currently updating graphics
2023-09-27 19:58:04[DEBUG] Currently updating graphics
2023-09-27 19:58:04[DEBUG] Currently updating graphics
2023-09-27 19:58:04[DEBUG] Currently updating graphics
2023-09-27 19:58:04[DEBUG] Currently updating graphics
2023-09-27 19:58:04[DEBUG] Currently updating graphics
2023-09-27 19:58:04[DEBUG] Currently updating graphics
2023-09-27 19:58:04[DEBUG] Currently updating graphics
2023-09-27 19:58:04[DEBUG] Currently updating graphics
2023-09-27 19:58:05[DEBUG] Currently updating graphics
2023-09-27 19:58:05[DEBUG] Currently updating graphics
2023-09-27 19:58:05[DEBUG] Currently updating graphics
2023-09-27 19:58:05[DEBUG] Currently updating graphics
2023-09-27 19:58:05[DEBUG] Currently updating graphics
2023-09-27 19:58:05[DEBUG] Currently updating graphics
2023-09-27 19:58:05[DEBUG] Currently updating graphics
2023-09-27 19:58:05[DEBUG] Currently updating graphics
2023-09-27 19:58:05[DEBUG] Currently updating graphics
2023-09-27 19:58:05[DEBUG] Currently updating graphics
2023-09-27 19:58:05[DEBUG] Currently updating graphics
2023-09-27 19:58:05[DEBUG] Currently updating graphics
2023-09-27 19:58:05[DEBUG] Currently updating graphics
2023-09-27 19:58:05[DEBUG] Currently updating graphics
2023-09-27 19:58:05[DEBUG] Currently updating graphics
2023-09-27 19:58:05[DEBUG] Currently updating graphics
2023-09-27 19:58:05[DEBUG] Currently updating graphics
2023-09-27 19:58:05[DEBUG] Currently updating graphics
2023-09-27 19:58:06[DEBUG] Currently updating graphics
2023-09-27 19:58:06[DEBUG] Currently updating graphics
2023-09-27 19:58:06[DEBUG] Currently updating graphics
2023-09-27 19:58:06[DEBUG] Currently updating graphics
2023-09-27 19:58:06[DEBUG] Currently updating graphics
2023-09-27 19:58:06[DEBUG] Currently updating graphics
2023-09-27 19:58:06[DEBUG] Currently updating graphics
2023-09-27 19:58:06[DEBUG] Currently updating graphics
2023-09-27 19:58:06[DEBUG] Currently updating graphics
2023-09-27 19:58:06[DEBUG] Currently updating graphics
2023-09-27 19:58:06[DEBUG] Currently updating graphics
2023-09-27 19:58:06[DEBUG] Currently updating graphics
2023-09-27 19:58:06[DEBUG] Currently updating graphics
2023-09-27 19:58:06[DEBUG] Currently updating graphics
2023-09-27 19:58:06[DEBUG] Currently updating graphics
2023-09-27 19:58:06[DEBUG] Currently updating graphics
2023-09-27 19:58:06[DEBUG] Currently updating graphics
2023-09-27 19:58:06[DEBUG] Currently updating graphics
2023-09-27 19:58:06[DEBUG] Currently updating graphics
2023-09-27 19:58:06[DEBUG] Currently updating graphics
2023-09-27 19:58:07[DEBUG] Currently updating graphics
2023-09-27 19:58:07[DEBUG] Currently updating graphics
2023-09-27 19:58:07[DEBUG] Currently updating graphics
2023-09-27 19:58:07[DEBUG] Currently updating graphics
2023-09-27 19:58:07[DEBUG] Currently updating graphics
2023-09-27 19:58:07[DEBUG] Currently updating graphics
2023-09-27 19:58:07[DEBUG] Currently updating graphics
2023-09-27 19:58:07[DEBUG] Currently updating graphics
2023-09-27 19:58:07[DEBUG] Currently updating graphics
2023-09-27 19:58:07[DEBUG] Currently updating graphics
2023-09-27 19:58:07[DEBUG] Currently updating graphics
2023-09-27 19:58:07[DEBUG] Currently updating graphics
2023-09-27 19:58:07[DEBUG] Currently updating graphics
2023-09-27 19:58:07[DEBUG] Currently updating graphics
2023-09-27 19:58:07[DEBUG] Currently updating graphics
2023-09-27 19:58:07[DEBUG] Currently updating graphics
2023-09-27 19:58:07[DEBUG] Currently updating graphics
2023-09-27 19:58:07[DEBUG] Currently updating graphics
2023-09-27 19:58:07[DEBUG] Currently updating graphics
2023-09-27 19:58:07[DEBUG] Currently updating graphics
2023-09-27 19:58:08[DEBUG] Currently updating graphics
2023-09-27 19:58:08[DEBUG] Currently updating graphics
2023-09-27 19:58:08[DEBUG] Currently updating graphics
2023-09-27 19:58:08[DEBUG] Currently updating graphics
2023-09-27 19:58:08[DEBUG] Currently updating graphics
2023-09-27 19:58:08[DEBUG] Currently updating graphics
2023-09-27 19:58:08[DEBUG] Currently updating graphics
2023-09-27 19:58:08[DEBUG] Currently updating graphics
2023-09-27 19:58:08[DEBUG] Currently updating graphics
2023-09-27 19:58:08[DEBUG] Currently updating graphics
2023-09-27 19:58:08[DEBUG] Currently updating graphics
2023-09-27 19:58:08[DEBUG] Currently updating graphics
2023-09-27 19:58:08[DEBUG] Currently updating graphics
2023-09-27 19:58:08[DEBUG] Currently updating graphics
2023-09-27 19:58:08[DEBUG] Currently updating graphics
2023-09-27 19:58:08[DEBUG] Currently updating graphics
2023-09-27 19:58:08[DEBUG] Currently updating graphics
2023-09-27 19:58:08[DEBUG] Currently updating graphics
2023-09-27 19:58:08[DEBUG] Currently updating graphics
2023-09-27 19:58:08[DEBUG] Currently updating graphics
2023-09-27 19:58:09[DEBUG] Currently updating graphics
2023-09-27 19:58:09[DEBUG] Currently updating graphics
2023-09-27 19:58:09[DEBUG] Currently updating graphics
2023-09-27 19:58:09[DEBUG] Currently updating graphics
2023-09-27 19:58:09[DEBUG] Currently updating graphics
2023-09-27 19:58:09[DEBUG] Currently updating graphics
2023-09-27 19:58:09[DEBUG] Currently updating graphics
2023-09-27 19:58:09[DEBUG] Currently updating graphics
2023-09-27 19:58:09[DEBUG] Currently updating graphics
2023-09-27 19:58:09[DEBUG] Currently updating graphics
2023-09-27 19:58:09[DEBUG] Currently updating graphics
2023-09-27 19:58:09[DEBUG] Currently updating graphics
2023-09-27 19:58:09[DEBUG] Currently updating graphics
2023-09-27 19:58:09[DEBUG] Currently updating graphics
2023-09-27 19:58:09[DEBUG] Currently updating graphics
2023-09-27 19:58:09[DEBUG] Currently updating graphics
2023-09-27 19:58:09[DEBUG] Currently updating graphics
2023-09-27 19:58:09[DEBUG] Currently updating graphics
2023-09-27 19:58:09[DEBUG] Currently updating graphics
2023-09-27 19:58:09[DEBUG] Currently updating graphics
2023-09-27 19:58:10[DEBUG] Currently updating graphics
2023-09-27 19:58:10[DEBUG] Currently updating graphics
2023-09-27 19:58:10[DEBUG] Currently updating graphics
2023-09-27 19:58:10[DEBUG] Currently updating graphics
2023-09-27 19:58:10[DEBUG] Currently updating graphics
2023-09-27 19:58:10[DEBUG] Currently updating graphics
2023-09-27 19:58:10[DEBUG] Currently updating graphics
2023-09-27 19:58:10[DEBUG] Currently updating graphics
2023-09-27 19:58:10[DEBUG] Currently updating graphics
2023-09-27 19:58:10[DEBUG] Currently updating graphics
2023-09-27 19:58:10[DEBUG] Currently updating graphics
2023-09-27 19:58:10[DEBUG] Currently updating graphics
2023-09-27 19:58:10[DEBUG] Currently updating graphics
2023-09-27 19:58:10[DEBUG] Currently updating graphics
2023-09-27 19:58:10[DEBUG] Currently updating graphics
2023-09-27 19:58:10[DEBUG] Currently updating graphics
2023-09-27 19:58:10[DEBUG] Currently updating graphics
2023-09-27 19:58:10[DEBUG] Currently updating graphics
2023-09-27 19:58:10[DEBUG] Currently updating graphics
2023-09-27 19:58:10[DEBUG] Currently updating graphics
2023-09-27 19:58:11[DEBUG] Currently updating graphics
2023-09-27 19:58:11[DEBUG] Currently updating graphics
2023-09-27 19:58:11[DEBUG] Currently updating graphics
2023-09-27 19:58:11[DEBUG] Currently updating graphics
2023-09-27 19:58:11[DEBUG] Currently updating graphics
2023-09-27 19:58:11[DEBUG] Currently updating graphics
2023-09-27 19:58:11[DEBUG] Currently updating graphics
2023-09-27 19:58:11[DEBUG] Currently updating graphics
2023-09-27 19:58:11[DEBUG] Currently updating graphics
2023-09-27 19:58:11[DEBUG] Currently updating graphics
2023-09-27 19:58:11[DEBUG] Currently updating graphics
2023-09-27 19:58:11[DEBUG] Currently updating graphics
2023-09-27 19:58:11[DEBUG] Currently updating graphics
2023-09-27 19:58:11[DEBUG] Currently updating graphics
2023-09-27 19:58:11[DEBUG] Currently updating graphics
2023-09-27 19:58:11[DEBUG] Currently updating graphics
2023-09-27 19:58:11[DEBUG] Currently updating graphics
2023-09-27 19:58:11[DEBUG] Currently updating graphics
2023-09-27 19:58:11[DEBUG] Currently updating graphics
2023-09-27 19:58:11[DEBUG] Currently updating graphics
2023-09-27 19:58:12[DEBUG] Currently updating graphics
2023-09-27 19:58:12[DEBUG] Currently updating graphics
2023-09-27 19:58:12[DEBUG] Currently updating graphics
2023-09-27 19:58:12[DEBUG] Currently updating graphics
2023-09-27 19:58:12[DEBUG] Currently updating graphics
2023-09-27 19:58:12[DEBUG] Currently updating graphics
2023-09-27 19:58:12[DEBUG] Currently updating graphics
2023-09-27 19:58:12[DEBUG] Currently updating graphics
2023-09-27 19:58:12[DEBUG] Currently updating graphics
2023-09-27 19:58:12[DEBUG] Currently updating graphics
2023-09-27 19:58:12[DEBUG] Currently updating graphics
2023-09-27 19:58:12[DEBUG] Currently updating graphics
2023-09-27 19:58:12[DEBUG] Currently updating graphics
2023-09-27 19:58:12[DEBUG] Currently updating graphics
2023-09-27 19:58:12[DEBUG] Currently updating graphics
2023-09-27 19:58:12[DEBUG] Currently updating graphics
2023-09-27 19:58:12[DEBUG] Currently updating graphics
2023-09-27 19:58:12[DEBUG] Currently updating graphics
2023-09-27 19:58:12[DEBUG] Currently updating graphics
2023-09-27 19:58:12[DEBUG] Currently updating graphics
2023-09-27 19:58:13[DEBUG] Currently updating graphics
2023-09-27 19:58:13[DEBUG] Currently updating graphics
2023-09-27 19:58:13[DEBUG] Currently updating graphics
2023-09-27 19:58:13[DEBUG] Currently updating graphics
2023-09-27 19:58:13[DEBUG] Currently updating graphics
2023-09-27 19:58:13[DEBUG] Currently updating graphics
2023-09-27 19:58:13[DEBUG] Currently updating graphics
2023-09-27 19:58:13[DEBUG] Currently updating graphics
2023-09-27 19:58:13[DEBUG] Currently updating graphics
2023-09-27 19:58:13[DEBUG] Currently updating graphics
2023-09-27 19:58:13[DEBUG] Currently updating graphics
2023-09-27 19:58:13[DEBUG] Currently updating graphics
2023-09-27 19:58:13[DEBUG] Currently updating graphics
2023-09-27 19:58:13[DEBUG] Currently updating graphics
2023-09-27 19:58:13[DEBUG] Currently updating graphics
2023-09-27 19:58:13[DEBUG] Currently updating graphics
2023-09-27 19:58:13[DEBUG] Currently updating graphics
2023-09-27 19:58:13[DEBUG] Currently updating graphics
2023-09-27 19:58:13[DEBUG] Currently updating graphics
2023-09-27 19:58:13[DEBUG] Currently updating graphics
2023-09-27 19:58:14[DEBUG] Currently updating graphics
2023-09-27 19:58:14[DEBUG] Currently updating graphics
2023-09-27 19:58:14[DEBUG] Currently updating graphics
2023-09-27 19:58:14[DEBUG] Currently updating graphics
2023-09-27 19:58:14[DEBUG] Currently updating graphics
2023-09-27 19:58:14[DEBUG] Currently updating graphics
2023-09-27 19:58:14[DEBUG] Currently updating graphics
2023-09-27 19:58:14[DEBUG] Currently updating graphics
2023-09-27 19:58:14[DEBUG] Currently updating graphics
2023-09-27 19:58:14[DEBUG] Currently updating graphics
2023-09-27 19:58:14[DEBUG] Currently updating graphics
2023-09-27 19:58:14[DEBUG] Currently updating graphics
2023-09-27 19:58:14[DEBUG] Currently updating graphics
2023-09-27 19:58:14[DEBUG] Currently updating graphics
2023-09-27 19:58:14[DEBUG] Currently updating graphics
2023-09-27 19:58:14[DEBUG] Currently updating graphics
2023-09-27 19:58:14[DEBUG] Currently updating graphics
2023-09-27 19:58:14[DEBUG] Currently updating graphics
2023-09-27 19:58:14[DEBUG] Currently updating graphics
2023-09-27 19:58:14[DEBUG] Currently updating graphics
2023-09-27 19:58:15[DEBUG] Currently updating graphics
2023-09-27 19:58:15[DEBUG] Currently updating graphics
2023-09-27 19:58:15[DEBUG] Currently updating graphics
2023-09-27 19:58:15[DEBUG] Currently updating graphics
2023-09-27 19:58:15[DEBUG] Currently updating graphics
2023-09-27 19:58:15[DEBUG] Currently updating graphics
2023-09-27 19:58:15[DEBUG] Currently updating graphics
2023-09-27 19:58:15[DEBUG] Currently updating graphics
2023-09-27 19:58:15[DEBUG] Currently updating graphics
2023-09-27 19:58:15[DEBUG] Currently updating graphics
2023-09-27 19:58:15[DEBUG] Currently updating graphics
2023-09-27 19:58:15[DEBUG] Currently updating graphics
2023-09-27 19:58:15[DEBUG] Currently updating graphics
2023-09-27 19:58:15[DEBUG] Currently updating graphics
2023-09-27 19:58:15[DEBUG] Currently updating graphics
2023-09-27 19:58:15[DEBUG] Currently updating graphics
2023-09-27 19:58:15[DEBUG] Currently updating graphics
2023-09-27 19:58:15[DEBUG] Currently updating graphics
2023-09-27 19:58:15[DEBUG] Currently updating graphics
2023-09-27 19:58:15[DEBUG] Currently updating graphics
2023-09-27 19:58:16[DEBUG] Currently updating graphics
2023-09-27 19:58:16[DEBUG] Currently updating graphics
2023-09-27 19:58:16[DEBUG] Currently updating graphics
2023-09-27 19:58:16[DEBUG] Currently updating graphics
2023-09-27 19:58:16[DEBUG] Currently updating graphics
2023-09-27 19:58:16[DEBUG] Currently updating graphics
2023-09-27 19:58:16[DEBUG] Currently updating graphics
2023-09-27 19:58:16[DEBUG] Currently updating graphics
2023-09-27 19:58:16[DEBUG] Currently updating graphics
2023-09-27 19:58:16[DEBUG] Currently updating graphics
2023-09-27 19:58:16[DEBUG] Currently updating graphics
2023-09-27 19:58:16[DEBUG] Currently updating graphics
2023-09-27 19:58:16[DEBUG] Currently updating graphics
2023-09-27 19:58:16[DEBUG] Currently updating graphics
2023-09-27 19:58:16[DEBUG] Currently updating graphics
2023-09-27 19:58:16[DEBUG] Currently updating graphics
2023-09-27 19:58:16[DEBUG] Currently updating graphics
2023-09-27 19:58:16[DEBUG] Currently updating graphics
2023-09-27 19:58:16[DEBUG] Currently updating graphics
2023-09-27 19:58:16[DEBUG] Currently updating graphics
2023-09-27 19:58:17[DEBUG] Currently updating graphics
2023-09-27 19:58:17[DEBUG] Currently updating graphics
2023-09-27 19:58:17[DEBUG] Currently updating graphics
2023-09-27 19:58:17[DEBUG] Currently updating graphics
2023-09-27 19:58:17[DEBUG] Currently updating graphics
2023-09-27 19:58:17[DEBUG] Currently updating graphics
2023-09-27 19:58:17[DEBUG] Currently updating graphics
2023-09-27 19:58:17[DEBUG] Currently updating graphics
2023-09-27 19:58:17[DEBUG] Currently updating graphics
2023-09-27 19:58:17[DEBUG] Currently updating graphics
2023-09-27 19:58:17[DEBUG] Currently updating graphics
2023-09-27 19:58:17[DEBUG] Currently updating graphics
2023-09-27 19:58:17[DEBUG] Currently updating graphics
2023-09-27 19:58:17[DEBUG] Currently updating graphics
2023-09-27 19:58:17[DEBUG] Currently updating graphics
2023-09-27 19:58:17[DEBUG] Currently updating graphics
2023-09-27 19:58:17[DEBUG] Currently updating graphics
2023-09-27 19:58:17[DEBUG] Currently updating graphics
2023-09-27 19:58:17[DEBUG] Currently updating graphics
2023-09-27 19:58:18[DEBUG] Currently updating graphics
2023-09-27 19:58:18[DEBUG] Currently updating graphics
2023-09-27 19:58:18[DEBUG] Currently updating graphics
2023-09-27 19:58:18[DEBUG] Currently updating graphics
2023-09-27 19:58:18[DEBUG] Currently updating graphics
2023-09-27 19:58:18[DEBUG] Currently updating graphics
2023-09-27 19:58:18[DEBUG] Currently updating graphics
2023-09-27 19:58:18[DEBUG] Currently updating graphics
2023-09-27 19:58:18[DEBUG] Currently updating graphics
2023-09-27 19:58:18[DEBUG] Currently updating graphics
2023-09-27 19:58:18[DEBUG] Currently updating graphics
2023-09-27 19:58:18[DEBUG] Currently updating graphics
2023-09-27 19:58:18[DEBUG] Currently updating graphics
2023-09-27 19:58:18[DEBUG] Currently updating graphics
2023-09-27 19:58:18[DEBUG] Currently updating graphics
2023-09-27 19:58:18[DEBUG] Currently updating graphics
2023-09-27 19:58:18[DEBUG] Currently updating graphics
2023-09-27 19:58:18[DEBUG] Currently updating graphics
